Household_ID,Total_HH_Income,HH_Weight
14261,102000,4766.92
80125,0,2278.71
70600,325320,1652.88
60511,25020,2198.92
61836,62000,2137.45
82599,247640,2018.37
45507,508650,2254.1
2847,141056,333.82
68958,111503,289.79
44302,70000,1653.81
17554,118000,4055.44
84837,66820,2280.43
76351,35659,1033.75
13326,370541,2169.03
8668,77670,2340.97
30046,46652,873.05
80685,218854,1913.06
70920,189424,2363.81
74575,108000,1796.98
81186,74000,1871.62
12340,372,3945.16
21845,89526,2482.96
4536,990150,1576.7
72305,67240,707.36
79076,68368,1360.86
24611,219380,1114.86
46416,37000,2193.14
57290,44000,678.89
64918,30000,2254.27
52467,48000,3123.73
87821,78811,337.9
37291,30000,553.19
29552,91500,1048.39
67458,43000,493.87
26691,640800,308.01
57928,16063,1294.55
12968,338167,3888.91
7944,31090,6058.05
53216,103000,1465.21
40228,70500,2838.71
4602,74687,2506.63
37760,211051,465.33
25697,22728,3743.93
61111,176805,3372.11
85029,198800,3475.11
81113,283497,2066.22
45856,112210,6316.64
87980,144854,565.01
64890,35000,5311.64
57636,125323,1514.1
7715,14472,2409.3
54827,182050,1010.21
47713,76488,4042.96
16925,99227,2996.72
37013,102168,767.1
84678,163400,2561.86
61437,12001,1685.26
61296,50941,4222.74
42744,111610,3217.63
31102,123051,464.71
79732,52591,3433.36
28035,16730,780.3
12275,13781,2842.66
33981,169218,151.62
19099,87000,4110.89
75394,221149,1787.97
6423,255703,1779.46
43273,106012,2878.34
86290,277101,1591.84
74260,115449,2285.12
29118,73994,1186.32
84624,256474,2283.18
31764,110006,582.19
79103,73166,2163.21
15873,38000,4090.59
6244,58601,3827.57
82435,65043,2422.23
48317,60003,1903.1
9236,96741,5388.99
15607,126803,2601.75
75095,62500,689.96
26044,371179,3197.86
13114,181013,2996.18
8166,341779,5060.51
28440,101546,808.89
87593,62487,300.69
50245,65650,3259.35
24856,132668,1554.67
50418,95702,2666.55
67380,32401,889.26
47941,40010,3055.63
44117,84000,2212.4
45275,70401,1741.07
68235,252047,527.65
82920,65620,2257.57
31333,116115,444.22
87979,101695,510.72
59962,28016,1881.89
83723,39000,2440.76
54733,5760,1219.52
43432,165000,2763.34
14721,45000,1839.87
83470,36007,1604.02
64244,109000,2981.96
80731,54403,4414.92
36779,149038,2114.98
87552,153069,222.5
6165,95012,1965.39
88767,505504,462.59
13385,94570,4263.3
39991,52022,2701.47
70678,188365,2823.3
2607,24413,488.46
52224,145852,1584.9
72511,114000,466.81
20881,315198,1899.81
14239,66002,4683.84
42318,159126,2327.82
78707,230995,1286.26
24949,49494,1611.88
67083,93697,259.88
82273,169584,2590.68
27029,86752,532.45
71764,7546,532.04
69286,219957,287.82
14487,287041,2144.48
71546,30783,1105.93
8278,282075,3952.51
68974,52551,342.3
29556,22524,930.99
39408,3600,3455.14
18236,224159,4169.41
36035,181541,3048.72
47324,144000,2152.13
1547,42542,941.28
15829,74092,2919.54
9046,39479,3682.07
71417,18000,536.1
24285,108012,2067.13
3131,141696,603.39
31467,71472,669.65
46305,80002,1769.86
54416,63765,787.02
77495,99806,2278.31
74618,90000,1890.65
28468,17989,599.34
16695,63230,2303.18
62063,132614,2150.35
25752,127178,3372.43
59100,202802,1268.12
22795,236466,3354.33
11776,523000,3126.18
11116,81112,2226.83
24459,148404,1014.4
63385,181811,2629.99
50925,66702,2031.56
3199,1117232,402.77
80837,36001,2181.5
11413,259177,5396.32
64720,59953,2025.09
49128,64551,2770.48
42743,25644,2349.69
51441,0,1761.67
58406,26416,1805.07
40236,36905,4098.11
18497,243397,2720.17
24183,41827,4017.47
47723,112504,2866.98
42935,40011,6602.57
77069,112384,1473.58
79466,144886,2212.01
55964,36000,1851.49
45276,27040,1920.38
57744,74000,1024.32
79458,292136,1453.58
68344,235430,881.49
18675,68800,2986.37
5787,419410,915.46
13333,84164,3784.32
74674,234335,963.12
63321,131291,4780.59
25457,51960,2244.78
29836,383112,779.44
86731,35000,4848.35
75875,66220,1407.3
9176,35192,5462.64
62489,85000,5913.08
51797,64000,1615.64
36471,251200,3836.89
24214,3,2819.4
82377,182000,2352.52
81087,24270,2363.57
25107,104657,1596.91
70047,656171,247.92
78487,40294,2358.84
84066,109609,2026.99
74672,186627,813.62
61673,92000,2014.47
51307,80100,2483.13
67901,52185,705.87
78745,91892,2293.26
68520,86000,465.5
85484,14267,3893.06
51557,20000,1735.08
25117,39800,1272.41
70485,46040,1744.37
893,57592,464.58
35517,58000,5035.44
3719,350413,2573.86
60282,24582,3739.8
73428,38050,2173.18
51321,72501,2262.36
47584,65000,2552.69
10421,103766,2922.89
2344,33648,347.58
79048,84316,2221.39
25614,80038,3387.08
22467,20000,2296.92
22613,111870,3946.7
63553,46000,2679.04
47841,101010,2183.02
76293,63487,1076.3
58981,140160,993.64
17792,110110,2894.2
82951,124600,2619.38
45687,248141,3514.99
52221,52000,2418.19
11770,336642,3070.48
79346,111013,1375.39
28967,16000,1446.22
62891,25000,3418.95
66639,140364,341.1
5669,55000,804.78
84372,394362,3644.74
23365,141010,3695.55
67595,310554,977.21
2309,268993,402.94
62230,104065,2263.65
85740,205323,2009.8
60699,77880,4196.05
20067,115410,1971.4
40821,109202,1675.74
71057,51511,2051.99
34919,237025,214.41
85836,302746,1997.85
8461,138200,4782.92
59411,168751,2232.71
43108,399420,2603.94
47253,36679,2330.4
72204,80031,592.38
47042,219800,3557.26
82073,160200,1759.92
62547,41995,5457.13
47678,28010,2239.37
39044,30590,2444.1
53509,123200,1182.42
80614,51386,3877.91
60588,55025,3859.12
16841,20266,2485.97
9179,37000,2702.72
45830,58525,2707.68
1258,71419,884.87
63722,86597,3606.02
50872,50000,3275.66
30689,82002,777.24
47775,45262,3925.89
23062,150470,2560.42
73813,177780,5470.06
52154,114101,2183.21
52174,233225,1367.23
17920,170318,2092.62
48226,25000,1831.18
71955,149000,552.65
65780,11274,4319.42
63197,61282,2682.23
6829,105004,1442.24
7665,86529,2157.39
82232,33600,1500.14
64208,38592,2491.23
53811,0,1057.7
84976,54811,2435.45
28804,153704,745.95
19927,77102,3876.27
77874,420004,2459.16
65717,142417,2914.77
19299,73652,3543.93
19349,67101,1857.44
53711,112000,1030.35
39756,130280,1608.69
47271,120570,2061.36
75230,168187,793.01
47194,55000,3152.01
73939,148139,3730.75
47415,235018,3984.22
4837,28200,1589.04
53136,45000,1120.95
87223,142900,610.39
69602,164000,200.42
10953,66380,2433.3
83087,78000,1871.5
80765,16805,3142.89
39571,29652,3491.27
27507,24595,282.96
51169,34003,3356.02
75508,43600,1883.6
77598,35459,3764.91
61144,456697,2092.86
86544,224215,3892.08
71441,135000,834.59
66177,71803,369.31
42922,92000,2227.52
30977,84628,1149.41
44058,25000,5137.18
78055,90515,5376.74
42584,71500,2285.95
14582,72987,3133.96
18217,86224,2646.29
83348,115025,2303.92
6636,18240,1498.54
67063,164580,301.16
42335,32900,1722.38
39707,69000,1574.46
25974,379202,2775.64
64634,102000,2979.37
53587,22000,948.95
2528,97467,427.23
71059,173261,3705.5
75696,87200,880.67
58940,50009,2262.1
61918,1109537,2933.52
12708,21582,3965.93
54620,123316,1381.66
83016,6582,3393.86
35686,89005,2003.62
16253,105709,2971.91
22434,72000,1881.19
75243,287054,1467.81
81401,11100,2352.33
78171,23274,1666.71
27221,69986,463.39
49441,102364,1868.28
41700,199602,1259.4
15742,118826,4081.48
51867,24002,1110.91
58501,121000,1069.22
82159,123030,2001.14
14270,214178,3045.25
12547,160206,2174.26
67604,99746,436.4
65605,11688,2367.3
81948,88062,1747.95
33448,10080,438.03
84172,84510,2620.39
83939,25000,2050.88
54274,55032,1455.56
55956,72000,862.5
75153,101004,737.63
53173,200030,952.77
19171,39640,3474.51
23879,168200,4915.71
54044,100011,1565.8
19285,67031,2070.42
58187,12600,899.49
3539,286196,1784.6
2936,19361,401.65
21378,40006,2864.32
87100,158702,280.41
29977,189379,1108.65
33105,81500,3252.28
46539,22572,2671.43
19983,145354,2463.83
18729,482000,2476.12
6541,103642,2784.84
57417,55000,1252.57
64106,55600,3379.17
16450,345303,2994.53
1794,127665,1038.62
53610,25232,662.41
54239,194600,1291.86
87569,50000,369.86
63196,57000,2294.66
26474,22020,2893.27
78159,3888,2755.31
29732,266433,1102.82
73469,95501,2149.22
33759,133490,138.66
46863,57473,4274.15
56311,117561,1482.88
89043,212297,837.34
42518,27200,2701.6
21586,26028,3729.93
58426,102608,2229.48
18352,106316,5145.67
77900,295508,2538.97
5639,146602,1114.34
2085,83140,402.94
69238,139929,180.82
65821,55007,552.47
81227,136411,1996.45
15596,23024,5245.94
59511,108459,1741.38
29730,24000,988.86
48145,49411,2704.75
24367,57000,2301.8
48778,17700,1490.24
52496,35000,1342.33
73961,302153,2185.47
1920,217352,573.67
29961,77889,1182.08
78964,45010,1642.89
30112,53264,884.53
64752,57000,5329.76
9048,123121,3787.61
12420,85004,3613.5
14733,122392,2264.97
42702,32504,2208.49
83463,130500,2271.12
79223,324500,2521.41
62326,286272,4594.89
63119,14500,2203.89
5909,46645,810.96
56514,310441,785.92
46616,5655,4444.57
64309,42960,2061.03
16586,119248,2948.38
89146,454066,454.9
75009,113002,2030.25
29768,112000,835.93
59559,144254,1640
70536,64710,2174.76
62743,334700,4864
64526,128800,2180.07
73526,69806,3692.13
73522,10805,3820.14
58288,32000,1802
53926,41660,811.29
53039,72700,1168.44
25431,27200,1765.52
55019,56002,1086.72
70517,32512,1917.25
67647,84002,881.49
69117,0,224.24
77825,170735,1762.18
88991,31176,453.52
55122,151330,787.3
84308,64000,2244.95
76156,143000,1436.34
23181,468067,1723.01
46929,72208,4519.17
68545,51700,1073.27
49316,62200,1963.4
73176,41600,2572.17
45104,63732,2116.81
55872,54400,739.27
1418,135000,550.39
72445,22000,589.5
51241,46000,2007.31
489,56763,1218.9
59577,112002,1262.18
78312,130100,2179.62
30105,53388,1537.36
24903,152718,1253.48
19851,38244,1836.49
26177,268502,3401.14
84497,146505,2212.46
80850,229200,2184.39
69766,113004,187.93
17375,80410,1600.2
27704,44001,467.99
12909,102000,4675.24
47463,256194,1505.34
7820,127000,2588.66
50777,143227,3585.98
75586,44085,915.31
84508,26392,3533.36
28762,238802,299.78
26546,113425,237.63
6287,70526,3895.91
64594,27000,2563.31
64199,74040,2399.21
19143,96880,2281.44
10743,50000,3815.09
40654,150580,3997.05
34152,331511,336.03
25213,131209,1114.28
53514,77611,658.26
1927,87443,546.84
41162,73002,1623.67
45423,61150,2266.83
30363,211025,2276.98
7321,60726,3757.83
25472,72000,1912.57
28651,119391,431.92
14724,63000,2511.74
75858,34800,1021.19
86763,41000,4208.81
35850,18000,2148.3
84640,107832,5010.48
3013,215051,228.35
55812,88001,1230.1
68237,155895,517.8
40695,232705,2606.86
81144,278602,2536.64
11681,63701,1831.73
45620,100250,2574.4
23417,24336,2101.51
14668,152380,4527.38
86290,277101,2015.14
21540,0,2855.44
39842,55215,5017.62
26048,933824,2298.63
21424,0,5579.51
23086,54507,1856.77
3465,37000,1297.1
66434,160561,427.41
22214,71708,2551.13
53635,26602,1421.98
54827,182050,935.79
41068,75191,1544.37
1174,151000,987.82
20355,32995,3292.82
10022,305030,2201.02
66367,69501,680.79
21676,1e+05,3926.85
8573,41080,2898.01
42627,28956,3837.15
9338,0,3100.01
50637,153000,3135.21
86822,201228,638.01
78833,1958779,2780.97
26808,68245,565.8
55821,159411,1648.23
35886,12000,2126.76
31546,172501,549.79
29129,192403,1030.48
39290,148347,1693.81
47287,50963,2843.89
80837,36001,2198.06
31031,40905,345.48
65752,60003,2114.92
64118,67998,2898.26
32077,118405,350.2
991,158020,1179.39
32504,18008,2262.5
68210,67651,445.53
19153,144799,2292.86
1749,132671,476.09
55572,70025,1171.98
5255,108712,809.88
43995,155104,3039.51
68782,24661,345.15
56655,11280,1451.67
41487,50936,1703.73
83657,58488,2229.96
41712,26982,1929.67
51675,21064,1195.37
58789,21400,680.11
12203,124005,2665.62
56628,207250,1272.16
76809,28578,1233.65
81600,39000,2206.72
22906,277401,4007.64
29364,105687,838.59
4088,379037,1436.74
44443,38398,4490.71
66267,75000,305.95
57583,77180,1566.63
45900,119010,2889.9
47806,210040,2746.69
57571,178092,1284.49
75722,125513,1384.43
45731,108826,4396.37
20135,78865,2313.53
25457,51960,2230.43
71194,162020,684.04
51256,212000,2716.97
62215,0,5565.79
82916,220992,2154.51
82831,78000,2484.65
59326,178403,1970.03
33861,148539,236.28
63028,38601,1747.43
8176,2929,2802.76
87011,57888,264.29
8826,44000,7021.22
11143,118866,3396.93
6,60001,1492.59
20015,281040,2908.66
23905,103700,3421.41
20591,117725,2261.69
38710,48166,841.2
42072,175000,2948.5
59344,32606,1257.83
43870,37101,2784.55
28422,163030,433.05
80582,17005,2730.73
30875,137255,1843.27
65118,40500,2779.39
42705,100004,2062.28
14054,236351,2137.16
15086,291020,3837.52
4248,169004,1478.97
22368,45640,3342.02
24431,106106,2226.15
1945,67400,610.06
49644,270681,2666.55
13127,19634,3931.07
44998,42591,5029.2
78281,225136,3733.86
4632,0,2534.18
10707,111400,2235.49
70581,4000,3282.04
84228,246501,2962.28
63437,203900,4098.89
34744,30000,269.81
12413,72020,2356.42
44851,92754,4222.96
76356,137200,1229.78
27899,107247,536.56
40567,109017,4954.78
48949,177881,1885.88
6916,132042,2854.59
73323,60000,2213.3
65876,44640,673.89
32950,231118,1916.2
85815,500050,2218.85
65087,1357959,5395.38
22232,59771,3235.35
75087,230021,1664.5
55261,79910,1900.85
47944,372130,3452.61
13702,196184,3478.01
13574,56066,6127.62
81576,1109827,3127.19
81155,18000,2127.68
28516,105120,336.03
51958,75881,1382.38
83307,91600,2244.22
4796,76400,3059.38
67893,18500,719.61
19473,151003,2808.55
87675,48586,570.5
70236,126006,3441.85
58140,42306,1156.9
55860,100183,795.9
44697,65200,4192.1
66712,118002,300.81
47266,278300,2220.57
33616,223150,332.6
64737,271300,2346.99
5809,406201,512.45
32680,185000,3696.08
62609,45002,2653.79
62282,68915,2268.32
1196,138932,899.85
2662,44808,425.16
81919,195420,1841.98
72658,233752,946.25
62874,321316,2730.82
79675,43000,3001.89
2303,26903,669.66
87184,81100,781.48
7252,18468,2529.2
62911,110002,2609.98
73267,18584,3899.41
30752,120122,1044.19
79653,157003,1531.87
67863,113239,361
55166,43270,782.96
29860,55010,662.31
23128,75945,3868.69
24140,157020,5539.06
49816,110035,1643.37
79962,30010,2546.26
3831,156583,3586.22
59858,15792,1456.53
14553,140016,4320.59
38388,185534,436.63
42495,115110,2521.41
30382,195000,1127.34
54114,60000,1377.72
29141,26502,737.42
24324,144272,2693.15
25431,27200,1209.85
1912,379000,547.41
5635,41229,839.87
74029,106350,3874.09
78791,135078,1375.77
19679,177030,4078.9
54783,188525,983.61
62670,136193,2074.71
8719,60008,2435.93
48819,152100,1772.74
51977,175342,925.42
58570,120000,1755.5
88708,108260,487.08
26002,75039,1975.61
65420,192591,2334.06
48547,50000,2536.61
5061,213974,1729.41
13049,105976,4249.73
23901,95575,3914.02
67781,56650,441.97
30115,24735,2242.49
68002,91423,958.64
30598,83007,1482.64
10378,126251,2679.06
40126,126802,2372.21
23907,20000,1883.39
81491,251193,3275.61
73654,67000,1743.39
56020,39000,992.59
48423,327000,2323.02
14022,96604,4407.62
3251,83810,281.48
51549,52000,1736.94
46202,63651,2429.54
26911,79395,255.26
13443,194002,5519
16820,83002,2234.4
17473,135003,2245.69
61018,175005,2074.65
88252,420429,427.64
56222,51276,1477.13
83072,26566,3764.07
68049,169430,536.12
59412,40000,954.24
41192,70378,1965.71
6753,378493,1639.6
84809,120052,3455.62
25196,105000,1114.28
46555,117000,2746.05
87115,136927,337.33
77901,316525,2661.69
50508,264700,1176.41
67498,108000,493.43
37302,62760,1062.15
48656,119600,1878.53
88683,190900,563.26
78318,57106,2176.13
87762,7114,405.02
45484,72121,2878.3
23796,40200,1717.84
19427,252591,1737.01
60604,60051,2988.96
57417,55000,1517.54
76890,25584,1210.83
63438,155002,2660.9
60146,345118,1166.78
48696,24782,1344.92
62536,50500,4960.61
1350,111414,941.28
17400,71000,3718.09
45501,175101,2422.91
40982,38460,2068.83
39908,64200,1596.66
542,31561,1309.42
69650,106784,223.49
54269,110540,1554.15
45884,146490,2569.59
75451,256011,3921.3
15333,16052,3009.71
31909,95496,515.11
36029,550500,2056.56
2693,150075,252.47
53498,12000,938.25
55443,97001,791.9
88607,202457,510.88
80120,14400,2813.05
68725,88582,172.87
28996,87460,736.69
38924,31447,3499.88
79047,43932,2229.38
69645,80006,265.83
84101,182231,2285.26
63438,155002,2481.76
56718,85110,754.71
24781,36502,2308.75
87350,217064,282.66
59259,95604,2375.27
53221,96104,2516.29
82482,159693,2111.15
26005,50000,2170.72
23012,10800,4695.52
29040,75000,863.63
71559,38076,1318.85
1896,732737,871.05
40040,53842,1668.26
74256,33034,2160.71
16221,46605,4230.89
31812,166602,799.51
50991,146133,3873.5
73926,177298,2319.55
901,207312,909.81
46209,49102,2379.73
58822,24050,1632.81
12162,62005,2884.08
27518,1317074,395.17
20698,116081,3779.32
20999,204100,2234.11
21757,115120,2795.03
61950,94000,2140.36
4547,40476,1943.3
84196,304244,3644.68
24718,125011,1688.55
12975,55060,4840.12
4932,76844,2440.93
21171,157000,1564.87
43920,136211,3215.82
33301,256775,184.39
61177,167127,5848
64138,180060,2704.71
71304,115295,726.07
79168,22000,3138.88
39897,6008,3031.51
65757,71326,1831.62
61960,0,4331.58
68500,187000,919.44
62660,154510,4809.05
61384,34784,2089.53
17328,164670,3432.84
45406,136026,2015.97
18202,20305,3542.64
36998,30000,1083.6
88060,150782,454.3
4157,76211,3324.04
88972,281932,246.45
29469,36892,1576.15
75318,217615,751.53
51039,60030,3078.12
10770,21600,3176.19
63537,48121,2682.84
56190,13500,1076.63
25212,18390,2910.54
56047,53668,1207.81
63844,131776,2478.43
88498,0,432.05
59683,30828,2345.88
9694,283861,4858.42
52762,87102,933.52
82976,29364,2154.52
54678,40001,903.81
19175,68623,2334.75
86657,120001,2731.64
85356,112112,2573.82
87495,127970,494.27
78149,221500,1721.38
41030,12415,1228.61
4876,310623,1332.89
29131,172001,945.45
45729,71090,2020.6
45162,135062,4160.89
33985,129003,394.87
24391,176705,2239.41
5347,148028,648.46
25107,104657,1673.99
1509,129259,649.22
19427,252591,1923.43
57007,81148,1540.27
6819,25114,2449.44
71842,165200,557.03
82950,187139,2094.28
25684,38741,3825.93
52763,24336,2881.76
10901,75000,7201.05
42597,23800,2951.81
35740,342012,1766.13
79694,145597,1625.84
15076,170008,4817.06
19780,93600,1501.86
83547,155001,5840.6
14066,285184,3167.31
19678,132374,1938.01
61438,28400,2253.9
13901,116983,5092.85
44527,36000,4090.18
84050,198760,2259.88
44133,217704,2084.3
88460,135558,489.37
36652,237135,3727.06
64845,92204,1906.62
13548,40000,3933.33
55667,18840,626.45
45476,15000,2967.94
39633,53001,2107.43
53747,106922,1092.52
23930,27000,2112.47
21217,185140,1804.86
80351,88056,2113.45
20743,0,4615.88
75658,10752,982.3
57791,124341,1974.96
58055,73040,1832.02
44178,122598,3060.36
73321,144254,3770.72
1755,127232,851
87326,69456,319.12
10692,106022,3496.43
23166,85202,3772.74
79128,167800,2019.45
37866,76010,696.7
55638,44900,2821.95
65041,238000,3382.63
84648,48801,2592.1
69577,146500,308.37
24416,26202,4406.03
81912,125420,1858.01
21037,159313,3880.3
60142,23000,1910.77
52381,40936,943.77
63627,138408,4892.91
18760,50000,2682.7
42393,121610,1775.23
17474,36003,2823.9
33966,510495,169.86
17321,101811,1991.84
81642,30000,2516.4
76384,115393,1400.91
71920,59932,680.68
55565,516800,1001.34
2287,161776,238.95
12465,22400,1846.82
50209,141937,1444.8
1345,94018,1004.16
28798,45000,661.85
26438,177589,3008.43
15961,33756,3524.43
88927,124002,581.09
56247,60000,966.76
25941,194229,1528.45
31842,63824,536.96
32143,88610,3964.47
50647,98619,3026.91
72809,100202,539.96
77399,56084,3316.82
65955,170806,526.36
8482,138700,2345.22
30142,117494,1679
55671,15216,1009.72
81021,41811,4107.25
39048,0,3895.12
9527,47602,1973.25
26902,105887,250.68
55887,120000,1169.59
79486,65000,1300.87
12696,100783,1518.8
33285,65200,393.11
82062,411230,1608.55
57022,66409,853.13
28327,84,596.44
47209,30000,1827.29
54721,34530,676.02
11281,170491,4696.2
35193,90496,324.34
34901,129119,325.49
28101,73200,945.73
58033,102476,865
76148,166818,1089
24188,283405,2965.07
72971,90003,2166.04
46077,33000,2860.19
45785,30612,2000.85
52120,153503,1107.38
31368,190476,494.97
35447,44100,3230.93
62879,20182,2088.8
34932,28389,281.79
6798,138130,1831.72
32884,358779,2315.91
5129,218193,856.91
12964,70005,4113.43
1104,45693,841.89
67785,30004,981.32
64631,61000,3216.24
53718,38067,1138.86
79088,51000,1739.35
19163,724340,2958.1
84850,68000,3106.84
84906,110282,2281.38
48365,66415,2139.35
30391,81272,1860.23
22571,55004,2362.51
28523,104151,429.83
70452,47801,1541.15
64435,10382,3274.02
88699,169179,1194.7
61200,493002,3049
4301,124703,1144.42
78634,30000,2555.61
68250,38002,654.28
73962,183962,1722.17
27264,316360,279.07
18485,0,3913.29
19402,221575,2858.22
18711,288936,2552.18
27665,254004,238.84
87432,93410,269.49
36486,105100,2103.01
47150,56001,2211.78
87021,108418,361.64
22763,134204,2888.01
1887,360453,581.08
25952,111162,2953.51
24875,48881,2229.82
7170,181003,7022.2
23219,66001,3228.63
84875,140920,2237.33
68990,28970,285.39
75119,93435,925.97
63440,20000,2603.68
36574,104640,2460
39714,204100,2622.89
68799,40000,338.44
67001,46000,333.43
7852,52420,2393.22
86169,110496,2480.54
46793,122831,4377.38
24737,56444,2474.63
65981,110168,484.42
66669,223870,517.59
47195,12200,2326.27
79339,331310,1693.72
15219,84201,2179.75
8164,474679,3061.81
68506,76585,1078.24
44923,268932,2506.44
5078,58416,1950.5
78115,115000,2185.23
28963,94417,847.32
46597,162040,3138.09
20375,168023,2193.71
42761,18026,2761.1
41468,41012,1215.37
62214,0,5582.12
32165,651213,4330.49
34744,30000,269.81
67936,120020,593.91
9543,130000,3232.32
36173,166750,3248.95
63725,24002,2701.84
54361,39325,594.34
67065,55400,661.25
81110,20132,2213.12
7424,108000,2457.88
80727,87900,2107.07
5077,119003,1880.03
38263,16001,897.26
23090,96719,2241.18
49229,75000,1756.92
38267,134634,548.93
59900,239580,1888.79
59096,93000,1039.17
82994,300109,2169.02
42167,15704,2471.23
71737,30002,776.19
29164,180570,739.35
77168,224761,2110.43
1531,47000,537.28
54411,19542,745.46
75209,151046,703.99
1747,70001,437.49
16447,97001,2068.66
68661,22861,628.48
73873,144408,2136.71
48247,46103,2216.75
84863,71000,2558.23
13120,31470,2063.23
43207,147800,4024.79
81111,148000,1557.77
36849,38301,2164.34
29464,22800,803.59
41720,29843,1280.62
38141,44346,562.1
36746,141105,3117.38
62916,92100,3763.01
83628,42000,3683.95
2252,71246,861.81
50416,63655,3418.23
26690,38525,414.89
65582,64000,3051.54
68009,301720,703.54
75849,126205,1029.21
78591,138216,1356.91
76448,150017,1140.84
4917,115668,1490.13
54454,211010,990.23
7133,240655,4889.79
40271,93004,2235.32
57516,28000,1416.84
84979,273552,2096.46
55978,117443,1188.16
60147,151600,1361.14
2766,69636,333.03
72770,55472,595
72618,7200,712.9
24584,41250,2492.82
74555,29989,779.21
29452,276270,1693.64
28896,125155,1641.26
76101,11,2659.91
67340,189021,608.64
30464,136003,1014.61
89171,50210,446.86
76722,6460,1205.67
46429,41000,2157.89
79417,81000,1388.81
52903,19629,1894.46
16764,97746,2911.83
63491,114047,3337.12
62487,116003,6147.1
75986,137986,955.69
66120,35003,310.37
35022,173531,645.67
28133,28000,581.02
30737,244970,866.78
80145,161000,1984.93
50783,38827,1712.72
27078,389330,222.27
23403,209172,2062.78
62297,105660,2277.96
59416,78048,2318.27
84398,157745,1817.84
39538,33660,4239.89
30030,8500,1061.84
29114,587757,667.72
38160,75542,535.86
84158,101437,4225.66
66963,27902,290.6
79838,60002,5472.75
77147,61417,1783.9
83349,145812,1999.46
25779,45001,2686.38
8361,389250,4954.91
9044,19722,3562.48
44302,70000,1819.84
68373,148200,511.83
86862,85540,237.85
33684,130055,348.53
43764,5,2961.04
77178,245542,1988.53
42894,35000,2669.42
42556,76405,1984.41
33457,220042,314.27
40605,154000,2350.92
67557,162561,1027.66
14855,70309,2350.64
6601,160816,3337.57
84296,474201,3852.37
42656,55005,2437.88
62413,124839,2311.86
62310,68641,2833.81
22948,31000,2057.88
86478,61014,1898.59
54066,60000,1116.53
67061,33000,387.39
43277,26000,3065.4
80414,67200,2324.97
22952,253209,3726.46
35321,67010,2301.62
89177,131912,447.27
32731,145726,1814.46
59291,30000,1143.87
2287,161776,238.95
75187,16010,1467.06
74948,95045,1061.44
42828,210040,2350.93
16816,43594,2837.36
9242,80002,3615.58
19761,65051,1938.01
38891,35000,3678.94
48892,89286,1598.6
83425,20000,3655.42
71658,71233,628.39
13847,16632,3252.06
2981,308075,300.31
6751,190563,2488.5
44166,49003,1909.15
53217,89945,1334.08
39995,128662,3188.15
28495,100038,526.97
64939,96000,2329.04
46297,40400,2555.55
5649,16666,1209.16
47127,78010,4360.65
24502,56505,1786.96
56756,20001,1363.04
3749,27325,3031.1
86828,68517,317.96
583,237121,993.39
29073,190321,805.73
30443,10125,2350.51
65441,64002,2263
19597,483400,2164.92
1315,59011,912.38
72877,56554,886.67
42743,25644,2106.04
65001,125621,4033.02
13589,157009,2871.7
30144,79552,2206.65
73079,107900,3879.57
56588,71100,1003.14
54067,15000,715.33
48906,13230,1563.67
80184,55500,2532.07
69345,44570,326.31
74991,197558,1588.99
48601,1703,3261.65
80788,14401,3090.97
7228,324306,3439
58623,23382,875.56
27035,97600,274.08
83963,179062,1952.65
25989,301100,2448.37
60249,200350,2623.55
25317,80516,3764.53
42108,21960,5743.46
61868,50002,2756.05
56176,44002,934.96
1151,210402,575.73
35617,61003,2266.37
32284,28124,2184.21
62470,218880,3869.07
55313,18405,652.75
57043,45680,1031.57
9828,157657,2093.53
23112,30000,2669.22
7233,142165,5656.95
26073,47000,2577.61
61385,48000,2175.69
88156,54784,646.69
82348,161862,2641.57
35198,299520,253.46
85455,8136,2846.96
80324,61125,5258.9
25278,120278,2813.54
75153,101004,766.86
61263,97148,3185.41
77725,381532,2209.41
17317,75000,3152.98
61114,635929,2987.77
17288,138000,2775.93
18353,382085,5248.25
57106,75174,1456.73
28159,85587,316.97
37463,0,904.07
53559,36000,1459.64
18684,64250,4153.79
15448,403907,2256.48
25179,116207,2033.04
39327,120126,1863.32
84204,32243,3135.16
24540,18720,2474.63
26300,422105,2001.05
15476,81305,2793.71
36240,27408,2513.54
22242,72650,3982.92
62834,156004,2788.51
71456,170661,679.33
11930,72355,5248.91
58911,35360,1087.6
46699,34565,2302.71
19184,119500,2964.25
64826,93600,2174.36
81749,40000,1898.37
54867,6502,674.34
19803,255025,3048.06
13810,245619,1670.43
44110,157086,4671.42
60660,22164,3263.03
56522,35885,932.6
56878,22806,1142.73
6211,78940,2727.95
51693,82940,1902.01
67403,140204,537.88
86812,142676,2017.62
72304,41005,1529.43
79505,53931,2176.21
68143,178801,975.92
71696,72998,725.41
13746,50502,5424.83
30361,185906,2533.42
37422,80000,734.93
22011,2001,2984.65
75089,157658,932.61
46918,31642,1823
32997,135051,1483.58
15554,26400,4148.2
81040,53701,4147.26
49195,89025,2844.54
32682,276670,3252.28
3547,452195,1498.44
7301,51318,4105.72
45328,54000,1950.86
59462,71350,1663.49
52472,138420,1587.74
79856,22000,2151.23
77297,55600,1725.2
48380,15468,3785.6
68154,145026,837.73
27800,59000,272.63
4128,120020,1652.71
27422,55000,393.2
76183,105628,839
60638,61947,3014.31
